,Summary,Precip Type,Temp,el_power,Humidty
44369,2000,1000,119.672222,5700,6653.15
44370,2000,1000,118.938889,5700,6405.13
44371,2000,1000,118.355556,5790,6305.87
44372,1000,1000,118,5790,6183.72
44373,1000,1000,117.8,5790,6115.01
44374,1000,1000,117.266667,5790,5931.79
44375,2000,1000,117.816667,5820,6152.45
44376,2000,1000,117.222222,5790,5916.52
44377,2000,1000,121,5610,6990.06
44378,2000,1000,123.7,5040,7087.25
44379,2000,1000,126.022222,4830,7457.45
44380,2000,1000,127.622222,4680,7792.01
44381,2000,1000,128.533333,4500,7694.05
44382,3000,1000,128.711111,4500,7740.78
44383,3000,1000,129.744444,4260,7500.65
44384,2000,1000,129.8,4260,7516.8
44385,2000,1000,129.905556,4290,7623.47
44386,2000,1000,128.866667,4380,7530.02
44387,2000,1000,129.1,4500,7867.6
44388,2000,1000,128.838889,4530,7852.11
44389,2000,1000,126.227778,4950,7703.1
44390,2000,1000,124.438889,5160,7482.21
44391,3000,1000,122.777778,5520,7460.18
44392,2000,1000,122.688889,5520,7431.06
44393,2000,1000,122.255556,5550,7328.75
44394,2000,1000,122.061111,5460,7146.92
44395,2000,1000,121.505556,5550,7081.78
44396,2000,1000,120.672222,5730,7028.14
44397,1000,1000,120.488889,5610,6819.93
44398,1000,1000,119.444444,5790,6679.94
44399,1000,1000,119.922222,5730,6773.16
44400,2000,1000,119.933333,5640,6670.49
44401,2000,1000,122.133333,5310,6973.33
44402,2000,1000,122.788889,5430,7342.12
44403,2000,1000,126.016667,5100,7872.64
44404,2000,1000,127.755556,4890,8297.2
44405,3000,1000,128.883333,4680,8204.67
44406,3000,1000,129.994444,4740,8788.75
44407,3000,1000,131.016667,4650,8917.7
44408,3000,1000,130.155556,4500,8208.77
44409,3000,1000,131.105556,4440,8366.42
44410,3000,1000,130,4530,8226.16
44411,3000,1000,130.227778,4500,8231.02
44412,3000,1000,128.955556,4530,7887.2
44413,3000,1000,128.816667,4560,7905.61
44414,3000,1000,126.427778,4950,7761.84
44415,3000,1000,123.961111,5220,7421.24
44416,3000,1000,123.338889,5310,7353.15
44417,3000,1000,122.988889,5460,7447.48
44418,3000,1000,122.266667,5490,7253.14
44419,3000,1000,121.688889,5580,7180.76
44420,2000,1000,121.688889,5430,6987.73
44421,2000,1000,120.555556,5400,6586
44422,2000,1000,120.488889,5280,6418.76
44423,2000,1000,118.961111,5520,6210.14
44424,2000,1000,118.866667,5520,6179.21
44425,2000,1000,119.955556,5190,6145.11
44426,2000,1000,121.977778,5070,6611.36
44427,3000,1000,123.733333,4860,6843.74
44428,3000,1000,124.883333,4620,6821.02
44429,3000,1000,126.872222,4620,7461.39
44430,3000,1000,127.661111,4590,7625.52
44431,3000,1000,128.772222,4320,7364.93
44432,2000,1000,129.666667,4380,7748.76
44433,2000,1000,129.883333,4290,7610.75
44434,2000,1000,129.883333,4200,7413.01
44435,2000,1000,129.833333,4230,7458.29
44436,2000,1000,128.816667,4290,7323.68
44437,2000,1000,127.172222,4530,7369.05
44438,2000,1000,124.116667,5010,7168.92
44439,2000,1000,122.127778,5400,7089.74
44440,2000,1000,121.572222,5340,6834.94
44441,2000,1000,121.038889,5160,6441.27
44442,2000,1000,120.394444,5130,6207.66
44443,2000,1000,119.861111,5250,6186.74
44444,2000,1000,118.961111,5490,6176.39
44445,2000,1000,119.355556,5430,6235.97
44446,2000,1000,118.816667,5610,6263.32
44447,2000,1000,119.344444,5700,6542.29
44448,3000,1000,119.794444,5610,6588.78
44449,3000,1000,120.861111,5610,6943.83
44450,3000,1000,123.416667,5310,7377.66
44451,4000,1000,125.811111,5220,7994.22
44452,3000,1000,127.522222,5010,8470.26
44453,3000,1000,129.722222,4800,8824.84
44454,2000,1000,130.9,4650,8893.94
44455,2000,1000,131.938889,4590,9109.02
44456,2000,1000,132.094444,4530,9004.88
44457,2000,1000,132.172222,4560,9099.83
44458,2000,1000,132.244444,4260,8251.91
44459,2000,1000,132.255556,4260,8251.21
44460,2000,1000,131.133333,4440,8373.73
44461,2000,1000,128.955556,4740,8391.11
44462,2000,1000,127.461111,4920,8250.79
44463,2000,1000,127.061111,4980,8222.55
44464,2000,1000,127.016667,4920,8087.81
44465,2000,1000,126.011111,5100,7870.96
44466,2000,1000,125.466667,5220,7887.54
44467,2000,1000,124.844444,5280,7783.27
44468,2000,1000,123.361111,5490,7609.65
44469,2000,1000,121.627778,5700,7314.51
44470,2000,1000,121.066667,5700,7124.75
44471,2000,1000,122.155556,5460,7177.51
44472,2000,1000,120.95,5430,6749.67
44473,2000,1000,121.994444,5190,6772.97
44474,2000,1000,122.488889,5190,6925.23
44475,2000,1000,122.666667,4950,6657.2
44476,2000,1000,123.772222,4830,6812.64
44477,2000,1000,123.983333,4650,6617
44478,2000,1000,123.633333,4620,6478.37
44479,3000,1000,124.488889,4650,6756.48
44480,3000,1000,122.644444,4590,6166.99
44481,3000,1000,120.833333,4800,5933.33
44482,3000,1000,118.722222,5220,5798.65
44483,3000,1000,117.894444,5220,5542.27
44484,3000,1000,117.616667,5250,5487.59
44485,3000,1000,117.105556,5460,5541.52
44486,4000,1000,117.094444,5610,5690.06
44487,3000,1000,117.105556,5790,5876.44
44488,4000,1000,116.6,5790,5702.76
44489,3000,1000,116.066667,5790,5519.54
44490,3000,1000,115.511111,5790,5328.69
44491,4000,1000,115.533333,5790,5336.32
44492,3000,1000,115.538889,5820,5365.89
44493,3000,1000,114.95,5790,5135.92
44494,3000,1000,114.394444,5790,4945.07
44495,2000,1000,114.616667,5790,5021.41
44496,2000,1000,112.894444,5880,4498.61
44497,2000,1000,115.994444,5640,5352.38
44498,2000,1000,117.622222,5580,5834.37
44499,2000,1000,119.861111,5220,6151.38
44500,2000,1000,122.083333,4950,6485.87
44501,2000,1000,122.455556,4650,6195.49
44502,2000,1000,123.794444,4740,6691.95
44503,2000,1000,123.838889,4620,6534.72
44504,3000,1000,124.738889,4440,6517.21
44505,2000,1000,124.905556,4500,6649.78
44506,3000,1000,124.95,4410,6528.42
44507,2000,1000,125.733333,4350,6641.77
44508,2000,1000,124.905556,4410,6516.79
44509,2000,1000,122.777778,4830,6527.66
44510,2000,1000,121.238889,5010,6313.47
44511,2000,1000,117.755556,5670,5973.32
44512,2000,1000,117.688889,5520,5793.46
44513,2000,1000,117.938889,5520,5875.34
44514,2000,1000,116.672222,5610,5549.52
44515,2000,1000,116.733333,5700,5659.21
44516,2000,1000,116.811111,5700,5685.52
44517,2000,1000,116.644444,5610,5540.27
44518,2000,1000,115.483333,5700,5236.46
44519,3000,1000,115.577778,5730,5296.13
44520,3000,1000,115.994444,5610,5323.91
44521,3000,1000,115.994444,5460,5181.56
44522,3000,1000,117.511111,5250,5454.71
44523,3000,1000,117.777778,5190,5474.49
44524,2000,1000,120.972222,4710,5860.9
44525,2000,1000,121.888889,4680,6078.11
44526,2000,1000,122.638889,4440,5963.99
44527,3000,1000,122.666667,4320,5809.92
44528,3000,1000,123.694444,4230,5946.83
44529,2000,1000,123.75,4110,5791.68
44530,2000,1000,123.794444,4140,5844.87
44531,2000,1000,122.3,4320,5715.94
44532,3000,1000,122.222222,4380,5775.11
44533,3000,1000,121.061111,4470,5585.83
44534,3000,1000,117.677778,5220,5475.16
44535,2000,1000,116.105556,5310,5074.22
44536,2000,1000,116.044444,5160,4912.17
44537,2000,1000,114.772222,5430,4759.31
44538,2000,1000,114.405556,5400,4615.54
44539,2000,1000,114.488889,5310,4564.87
44540,2000,1000,114.061111,5430,4530.21
44541,2000,1000,112.916667,5550,4253.46
44542,2000,1000,113.333333,5490,4343.2
44543,2000,1000,112.877778,5610,4286.5
44544,2000,1000,112.755556,5700,4313.93
44545,2000,1000,114.883333,5340,4715.64
44546,2000,1000,116.866667,5100,5103.85
44547,2000,1000,118.75,4950,5506.88
44548,2000,1000,120.972222,4710,5860.9
44549,2000,1000,121.866667,4530,5877.32
44550,2000,1000,122.222222,4470,5893.78
44551,3000,1000,122.266667,4290,5667.76
44552,3000,1000,123.65,4230,5935.68
44553,3000,1000,123.861111,4140,5861.24
44554,2000,1000,123.861111,4050,5733.83
44555,2000,1000,123.75,4050,5707.13
44556,2000,1000,122.733333,4050,5462.82
44557,2000,1000,121.083333,4470,5591.72
44558,2000,1000,117.716667,5040,5297.99
44559,2000,1000,115.027778,5460,4868.4
44560,2000,1000,113.894444,5550,4575.44
44561,1000,1000,113.15,5640,4400.52
44562,1000,1000,112.2,5700,4126.04
44563,1000,1000,111.644444,5700,3938.15
44564,1000,1000,111.316667,5670,3807.15
44565,1000,1000,110.005556,5790,3437.31
44566,1000,1000,110.005556,5790,3437.31
44567,1000,1000,110.627778,5790,3651.07
44568,2000,1000,109.983333,5790,3429.67
44569,2000,1000,113.738889,5700,4646.49
44570,2000,1000,117.544444,5250,5465.09
44571,2000,1000,120.005556,4590,5448.31
44572,2000,1000,122.2,4380,5769.34
44573,2000,1000,123.7,4230,5948.23
44574,2000,1000,123.955556,4050,5756.52
44575,2000,1000,123.961111,4080,5800.51
44576,2000,1000,124.844444,4080,6014.34
44577,3000,1000,125.022222,4080,6057.38
44578,3000,1000,125.022222,3990,5923.76
44579,3000,1000,125.072222,4080,6069.48
44580,2000,1000,123.983333,4140,5891.27
44581,2000,1000,122.288889,4440,5871.78
44582,2000,1000,119.338889,4830,5542.14
44583,2000,1000,117.272222,5160,5288.06
44584,2000,1000,115.605556,5430,5027.8
44585,1000,1000,115.888889,5280,4977.67
44586,1000,1000,114.444444,5400,4628
44587,1000,1000,113.355556,5490,4350.44
44588,1000,1000,112.95,5670,4356.64
44589,1000,1000,113.266667,5580,4392.33
44590,2000,1000,113.361111,5490,4352.25
44591,3000,1000,114.388889,5490,4687.04
44592,3000,1000,113.85,5700,4684.07
44593,3000,1000,115.977778,5370,5090.84
44594,3000,1000,117.877778,5220,5537.11
44595,2000,1000,121.066667,4800,5999.79
44596,2000,1000,123.888889,4500,6378.33
44597,3000,1000,124.922222,4500,6654.23
44598,3000,1000,125.066667,4500,6692.8
44599,3000,1000,127.172222,4230,6804.35
44600,3000,1000,127.672222,4080,6633.66
44601,3000,1000,127.705556,4080,6640.39
44602,3000,1000,127.711111,4140,6757.15
44603,3000,1000,126.344444,4170,6518.14
44604,2000,1000,126.061111,4170,6448.04
44605,2000,1000,123.983333,4500,6403.55
44606,2000,1000,121.622222,4830,6196.5
44607,3000,1000,120.072222,5040,6002.4
44608,2000,1000,119.938889,5100,6033.51
44609,3000,1000,117.994444,5430,5797.45
44610,3000,1000,118.288889,5430,5892.31
44611,3000,1000,117.755556,5520,5815.3
44612,2000,1000,116.761111,5610,5579.1
44613,2000,1000,115.672222,5700,5300.35
44614,2000,1000,115.627778,5760,5340.95
44615,2000,1000,115.172222,5760,5185.26
44616,3000,1000,116.183333,5610,5386.78
44617,3000,1000,117.761111,5520,5817.12
44618,3000,1000,119.955556,5340,6322.72
44619,3000,1000,122.711111,4860,6548.98
44620,3000,1000,124.833333,4380,6453.69
44621,3000,1000,125.972222,4410,6795.89
44622,3000,1000,126.061111,4320,6679.98
44623,3000,1000,127.633333,4320,7077.28
44624,3000,1000,127.833333,4200,6899.38
44625,3000,1000,128.7,4140,6985.73
44626,3000,1000,126.994444,4440,7153.86
44627,3000,1000,122.022222,4920,6428.73
44628,3000,1000,122.377778,5160,6851.18
44629,3000,1000,121.222222,5340,6724.05
44630,2000,1000,119.45,5490,6335.64
44631,2000,1000,117.866667,5670,6010.7
44632,2000,1000,117.8,5760,6083.33
44633,2000,1000,117.872222,5700,6044.39
44634,3000,1000,117.705556,5700,5988.02
44635,3000,1000,117.705556,5700,5988.02
44636,2000,1000,116.811111,5790,5775.29
44637,3000,1000,116.111111,5790,5534.81
44638,3000,1000,116.6,5790,5702.76
44639,3000,1000,116.461111,5910,5772.25
44640,2000,1000,116.088889,5790,5527.18
44641,3000,1000,117.588889,5730,5979.87
44642,3000,1000,117.911111,5700,6057.54
44643,3000,1000,118.705556,5550,6159.74
44644,3000,1000,117.688889,5910,6202.79
44645,3000,1000,118.827778,5700,6367.55
44646,3000,1000,119.75,5520,6468.52
44647,3000,1000,120.905556,5190,6437.66
44648,3000,1000,121.85,4980,6456.24
44649,3000,1000,122.066667,4770,6245.31
44650,3000,1000,121.161111,4710,5913.68
44651,2000,1000,121.872222,4620,5995.61
44652,2000,1000,121.133333,4590,5755.45
44653,2000,1000,119.95,4710,5575.23
44654,2000,1000,116.516667,5250,5144.94
44655,2000,1000,113.938889,5670,4689.32
44656,2000,1000,113.355556,5580,4421.76
44657,2000,1000,113.227778,5670,4450.09
44658,2000,1000,112.688889,5580,4201.04
44659,2000,1000,113.105556,5700,4432.3
44660,2000,1000,112.611111,5790,4332.42
44661,2000,1000,112.038889,5790,4135.84
44662,2000,1000,112.105556,5610,4029.46
44663,2000,1000,112.038889,5640,4028.69
44664,2000,1000,112.127778,5610,4036.85
44665,2000,1000,112.688889,5520,4155.86
44666,2000,1000,114.822222,5250,4617.12
44667,2000,1000,117.127778,5040,5121.89
44668,2000,1000,118.816667,4830,5392.48
44669,2000,1000,121.055556,4620,5771.75
44670,2000,1000,122.633333,4530,6083.39
44671,2000,1000,122.727778,4350,5866.04
44672,2000,1000,123.783333,4230,5969.14
44673,2000,1000,124.883333,4200,6200.93
44674,2000,1000,124.883333,4200,6200.93
44675,2000,1000,124.961111,4050,5998.16
44676,2000,1000,124.883333,4110,6068.05
44677,2000,1000,122.127778,4500,5908.12
44678,3000,1000,119.105556,4950,5611.3
44679,3000,1000,117.661111,5130,5375.69
44680,3000,1000,117.083333,5190,5260.64
44681,3000,1000,116.233333,5370,5172.26
44682,3000,1000,114.4,5520,4716.29
44683,2000,1000,113.861111,5610,4613.81
44684,2000,1000,113.766667,5670,4631.38
44685,2000,1000,112.8,5700,4328.96
44686,2000,1000,112.844444,5610,4275.4
44687,2000,1000,113.166667,5700,4452.97
44688,2000,1000,112.827778,5850,4452.52
44689,3000,1000,115.933333,5370,5076.68
44690,3000,1000,117.605556,5250,5484.13
44691,3000,1000,119.933333,4890,5783.46
44692,3000,1000,122.2,4770,6283.04
44693,3000,1000,123.972222,4500,6400.58
44694,3000,1000,125.95,4260,6559.12
44695,3000,1000,125.95,4410,6790.08
44696,4000,1000,125.933333,4440,6831.88
44697,4000,1000,125.877778,4440,6817.24
44698,4000,1000,124.838889,4530,6676.2
44699,3000,1000,125.022222,4620,6859.09
44700,3000,1000,123.838889,4860,6874.18
44701,3000,1000,122.127778,5070,6656.48
44702,4000,1000,121.216667,5370,6760.05
44703,4000,1000,119.911111,5520,6521.29
44704,3000,1000,119.383333,5520,6348.43
44705,3000,1000,118.283333,5730,6215.97
44706,3000,1000,117.827778,5760,6092.82
44707,4000,1000,117.761111,5700,6006.81
44708,4000,1000,117.761111,5640,5943.58
44709,4000,1000,117.2,5700,5817.04
44710,3000,1000,117.2,5700,5817.04
44711,3000,1000,116.772222,5730,5702.22
44712,4000,1000,117.127778,5610,5701.15
44713,3000,1000,117.105556,5460,5541.52
44714,3000,1000,117.144444,5490,5584.63
44715,3000,1000,117.294444,5250,5387.22
44716,3000,1000,119.883333,4920,5804.34
44717,3000,1000,121.822222,4680,6059.59
44718,3000,1000,121.116667,4770,5976.44
44719,3000,1000,122.2,4590,6045.95
44720,3000,1000,122.55,4440,5940.57
44721,3000,1000,122.755556,4320,5832.7
44722,2000,1000,123.772222,4230,5966.35
44723,2000,1000,122.305556,4260,5637.95
44724,2000,1000,122.105556,4200,5508.7
44725,2000,1000,119.905556,4470,5279.35
44726,2000,1000,117.766667,4650,4901.82
44727,2000,1000,117.15,4620,4701.16
44728,3000,1000,116.594444,4620,4548.87
44729,3000,1000,115.405556,4770,4360.08
44730,3000,1000,113.394444,5160,4100.84
44731,3000,1000,114.833333,4950,4356.55
44732,3000,1000,113.855556,5100,4192.69
44733,3000,1000,111.638889,5400,3729.1
44734,3000,1000,110.477778,5580,3468.98
44735,3000,1000,110.427778,5640,3489.55
44736,3000,1000,109.972222,5580,3270.33
44737,3000,1000,112.105556,5430,3900.17
44738,2000,1000,114.727778,5070,4430.41
44739,3000,1000,117.105556,4650,4719.42
44740,3000,1000,117.755556,4680,4930.36
44741,3000,1000,119.805556,4440,5217.58
44742,3000,1000,119.905556,4140,4889.6
44743,3000,1000,122.083333,3930,5149.39
44744,3000,1000,122.05,3930,5141.62
44745,3000,1000,122.705556,4020,5415.73
44746,2000,1000,122.172222,3900,5130.65
44747,2000,1000,122.233333,3960,5223.94
44748,2000,1000,122.105556,3990,5233.27
44749,2000,1000,118.861111,4800,5371.64
44750,2000,1000,114.694444,5130,4472.7
44751,2000,1000,112.777778,5460,4139.49
44752,2000,1000,112.666667,5340,4013.31
44753,2000,1000,111.927778,5490,3885.35
44754,2000,1000,110.488889,5580,3472.66
44755,2000,1000,109.955556,5670,3349.25
44756,2000,1000,109.866667,5640,3261.81
44757,2000,1000,109.516667,5670,3090.39
44758,2000,1000,109.466667,5580,3028.46
44759,2000,1000,111,5340,3485.24
44760,2000,1000,111.022222,5400,3531.52
44761,3000,1000,112.111111,5400,3880.4
44762,3000,1000,114.955556,5340,4738.52
44763,3000,1000,117.611111,4980,5203.73
44764,3000,1000,119.788889,4740,5565.43
44765,3000,1000,122.566667,4560,6105.64
44766,3000,1000,124.766667,4440,6524.53
44767,3000,1000,126.983333,4200,6708.33
44768,3000,1000,126.938889,4200,6697.25
44769,3000,1000,127.105556,4140,6624.77
44770,3000,1000,126.083333,4290,6639.25
44771,3000,1000,125.161111,4410,6583.66
44772,3000,1000,124.95,4500,6661.65
44773,3000,1000,123.838889,4620,6534.72
44774,3000,1000,122.288889,4920,6506.57
44775,3000,1000,120,5190,6158.8
44776,3000,1000,120.072222,5160,6145.31
44777,3000,1000,120.233333,5250,6302.68
44778,3000,1000,120.388889,5070,6133.39
44779,4000,1000,119.372222,5280,6068.93
44780,4000,1000,120.027778,5310,6309.95
44781,4000,1000,119.855556,5280,6220.35
44782,4000,1000,119.305556,5430,6219.86
44783,4000,1000,118.872222,5580,6248.22
44784,4000,1000,117.755556,5880,6194.56
44785,4000,1000,117.827778,5910,6251.49
44786,4000,1000,117.933333,5910,6288.5
44787,4000,1000,118.794444,5700,6356.28
44788,4000,1000,118.866667,5790,6481.45
44789,3000,1000,119.816667,5670,6666.72
44790,3000,1000,121.027778,5400,6737.3
44791,3000,1000,121.05,5340,6669.48
44792,3000,1000,121.905556,5250,6823.58
44793,3000,1000,123.661111,4770,6696.57
44794,3000,1000,122.733333,4860,6555.38
44795,3000,1000,123.444444,4800,6676.98
44796,3000,1000,122.527778,4980,6656.51
44797,3000,1000,118.711111,5220,5795.21
44798,3000,1000,117.261111,5310,5438.29
44799,3000,1000,117.038889,5280,5337.94
44800,3000,1000,116.477778,5340,5220.82
44801,2000,1000,115.544444,5190,4786.76
44802,2000,1000,114.327778,5160,4386.59
44803,2000,1000,113.261111,5220,4107.23
44804,2000,1000,112.211111,5430,3934.18
44805,1000,1000,111.038889,5580,3654.76
44806,1000,1000,109.883333,5670,3054.88
44807,1000,1000,109.005556,5700,2901.94
44808,1000,1000,107.783333,5880,2622.41
44809,1000,1000,110.933333,5580,3619.81
44810,2000,1000,113.694444,5250,4265.82
44811,2000,1000,117.105556,4770,4841.21
44812,2000,1000,118.794444,4590,5118.48
44813,2000,1000,119.9,4350,5136.19
44814,2000,1000,121.111111,4260,5336.04
44815,2000,1000,121.183333,4380,5505.12
44816,2000,1000,122.144444,4110,5400.14
44817,2000,1000,122.8,4140,5600.59
44818,2000,1000,123.816667,4020,5680.75
44819,2000,1000,121.45,4200,5345.34
44820,2000,1000,122.266667,4050,5350.68
44821,2000,1000,118.961111,4980,5602.63
44822,2000,1000,115.383333,5370,4901.44
44823,1000,1000,112.827778,5670,4315.52
44824,1000,1000,112.711111,5670,4276.27
44825,1000,1000,112.727778,5700,4304.53
44826,1000,1000,112.016667,5700,4064.04
44827,1000,1000,110.511111,5670,3536.15
44828,1000,1000,110.538889,5790,3620.53
44829,1000,1000,109.355556,5790,3214.01
44830,1000,1000,108.8,5790,3023.15
44831,1000,1000,108.538889,5790,2933.45
44832,1000,1000,107.711111,5970,2731.43
44833,2000,1000,111.933333,5790,4099.58
44834,2000,1000,114.888889,5490,4849.91
44835,2000,1000,118.827778,4860,5429.18
44836,1000,1000,121.138889,4380,5493.57
44837,2000,1000,122.144444,4170,5478.98
44838,2000,1000,122.8,4140,5600.59
44839,2000,1000,123.838889,4140,5855.78
44840,2000,1000,123.938889,3990,5667.29
44841,2000,1000,123.911111,4080,5788.4
44842,2000,1000,124.95,3960,5862.25
44843,2000,1000,124.072222,3990,5698.86
44844,2000,1000,123.883333,3960,5611.63
44845,3000,1000,120.066667,4860,5786.42
44846,3000,1000,116.694444,5190,5140.89
44847,2000,1000,114.977778,5490,4878.86
44848,2000,1000,113.844444,5580,4583.62
44849,2000,1000,113.5,5610,4493.61
44850,2000,1000,112.688889,5700,4291.38
44851,2000,1000,111.644444,5700,3938.15
44852,2000,1000,111.411111,5790,3920.17
44853,2000,1000,110.533333,5790,3618.62
44854,2000,1000,110.511111,5790,3610.99
44855,2000,1000,110.766667,5790,3698.78
44856,2000,1000,109.933333,5790,3412.5
44857,3000,1000,113.644444,5790,4687.41
44858,3000,1000,116.827778,5250,5241.85
44859,3000,1000,119.938889,4890,5785.07
44860,3000,1000,122.644444,4530,6086.37
44861,3000,1000,123.855556,4350,6157.12
44862,3000,1000,125.022222,4260,6324.62
44863,3000,1000,126.061111,4260,6587.21
44864,2000,1000,126.111111,4020,6228.02
44865,2000,1000,127.172222,4020,6424.8
44866,2000,1000,127.194444,4020,6428.78
44867,2000,1000,127.116667,4020,6414.2
44868,3000,1000,126.038889,4260,6581.59
44869,3000,1000,122.683333,4620,6217.96
44870,3000,1000,120.272222,5100,6134.37
44871,2000,1000,118.75,5190,5773.87
44872,2000,1000,117.738889,5430,5715.12
44873,2000,1000,117.122222,5430,5516.44
44874,2000,1000,117.116667,5430,5514.65
44875,2000,1000,116.072222,5520,5263.97
44876,2000,1000,115.311111,5670,5150.96
44877,2000,1000,114.488889,5700,4900.14
44878,3000,1000,114.005556,5760,4786.54
44879,3000,1000,114.172222,5700,4793.05
44880,3000,1000,113.983333,5700,4729.16
44881,2000,1000,114.033333,5760,4796.03
44882,3000,1000,117.588889,5550,5792.02
44883,3000,1000,122.155556,4770,6270.47
44884,3000,1000,123.844444,4470,6324.02
44885,2000,1000,125.783333,4140,6333.42
44886,2000,1000,127.15,4050,6472.75
44887,3000,1000,127.733333,4020,6536.11
44888,3000,1000,127.677778,3960,6416.37
44889,3000,1000,127.661111,4020,6523.52
44890,3000,1000,127.222222,4050,6486.77
44891,3000,1000,127.166667,4170,6693.4
44892,3000,1000,126.061111,4350,6726.37
44893,3000,1000,122.311111,5160,6830.77
44894,3000,1000,122.283333,5130,6782.6
44895,3000,1000,120.955556,5070,6303.85
44896,3000,1000,120.372222,5100,6164.63
44897,2000,1000,120.483333,4950,6015.96
44898,2000,1000,120.394444,4830,5844.64
44899,2000,1000,117.755556,5220,5499.25
44900,2000,1000,117.766667,5250,5534.32
44901,2000,1000,117.177778,5280,5381.45
44902,2000,1000,117.2,5280,5388.42
44903,2000,1000,116.616667,5400,5323.98
44904,2000,1000,116.111111,5460,5219.36
44905,2000,1000,117.711111,5160,5422.43
44906,3000,1000,119.761111,4920,5768.66
44907,3000,1000,121.838889,4680,6064.22
44908,3000,1000,122.394444,4770,6338.08
44909,3000,1000,124.266667,4440,6392.81
44910,3000,1000,124.638889,4440,6490.87
44911,3000,1000,125.705556,4350,6634.6
44912,3000,1000,126.027778,4350,6717.77
44913,3000,1000,126.833333,4380,7003.77
44914,3000,1000,126.738889,4320,6868.66
44915,3000,1000,126.555556,4350,6853.99
44916,4000,1000,125.627778,4470,6797
44917,4000,1000,122.455556,5010,6675.14
44918,4000,1000,120.877778,5280,6540.59
44919,3000,1000,120.811111,5400,6667.88
44920,3000,1000,119.816667,5370,6313.99
44921,3000,1000,118.755556,5550,6176.2
44922,3000,1000,117.661111,5640,5910.11
44923,3000,1000,117.711111,5610,5895.32
44924,4000,1000,117.75,5640,5939.86
44925,4000,1000,117.711111,5610,5895.32
44926,4000,1000,117.177778,5700,5809.52
44927,3000,1000,117.144444,5730,5828.77
44928,3000,1000,117.155556,5790,5893.62
44929,3000,1000,117.666667,5700,5974.87
44930,4000,1000,118.727778,5580,6200.39
44931,4000,1000,120.888889,5220,6469.71
44932,4000,1000,122.533333,5010,6698.26
44933,4000,1000,123.416667,4920,6835.79
44934,3000,1000,123.688889,4770,6704.43
44935,4000,1000,124.805556,4650,6843.85
44936,4000,1000,125.533333,4680,7090.1
44937,4000,1000,125.777778,4530,6928.55
44938,4000,1000,125.8,4470,6842.68
44939,4000,1000,123.772222,5010,7066.53
44940,4000,1000,122.6,5160,6919.22
44941,4000,1000,120.977778,5370,6683.94
44942,4000,1000,119.994444,5520,6548.58
44943,4000,1000,118.9,5520,6190.13
44944,3000,1000,118.9,5490,6156.49
44945,4000,1000,118.35,5610,6107.98
44946,4000,1000,118.294444,5520,5991.8
44947,4000,1000,118.755556,5430,6042.66
44948,4000,1000,119.016667,5430,6126.79
44949,3000,1000,117.738889,5520,5809.84
44950,3000,1000,117.227778,5520,5642.44
44951,4000,1000,117.744444,5550,5843.25
44952,4000,1000,117.738889,5520,5809.84
44953,4000,1000,118.827778,5190,5797.83
44954,4000,1000,119.644444,5160,6014.34
44955,4000,1000,122,4800,6265.6
44956,4000,1000,123.627778,4650,6518.9
44957,3000,1000,125.661111,4500,6851.52
44958,3000,1000,127.533333,4410,7228.36
44959,3000,1000,128.622222,4230,7145.96
44960,3000,1000,128.422222,4170,6977.93
44961,3000,1000,128.733333,4110,6931.72
44962,3000,1000,123.061111,5100,6978.29
44963,4000,1000,121.027778,5250,6550.15
44964,4000,1000,119.111111,5640,6395.34
44965,4000,1000,119.061111,5730,6480.4
44966,4000,1000,118.977778,5760,6485.85
44967,4000,1000,118.966667,5760,6482.05
44968,4000,1000,118.916667,5760,6464.96
44969,4000,1000,118.827778,5700,6367.55
44970,4000,1000,120,5490,6514.8
44971,4000,1000,119.4,5520,6353.89
44972,4000,1000,118.85,5490,6140.2
44973,3000,1000,118.822222,5340,5963.63
44974,3000,1000,118.361111,5430,5915.58
44975,3000,1000,117.377778,5550,5722.5
44976,4000,1000,117.805556,5340,5641.51
44977,4000,1000,118.822222,5190,5796.12
44978,4000,1000,118.777778,5280,5882.7
44979,3000,1000,120.05,5040,5995.75
44980,3000,1000,122.094444,4950,6489.14
44981,4000,1000,122.577778,4800,6430.15
44982,4000,1000,123.755556,4740,6681.01
44983,3000,1000,126.977778,4440,7146.54
44984,3000,1000,124.022222,4770,6798.77
44985,4000,1000,124.916667,4650,6874.51
44986,4000,1000,122.922222,4950,6732.26
44987,3000,1000,122.394444,5010,6656.97
44988,4000,1000,122.322222,5040,6675.24
44989,3000,1000,120.138889,5490,6560.04
44990,3000,1000,119.311111,5640,6462.27
44991,3000,1000,119.055556,5670,6410.67
44992,3000,1000,119.522222,5490,6359.17
44993,4000,1000,119.833333,5490,6460.51
44994,3000,1000,118.894444,5670,6356.47
44995,3000,1000,118.311111,5670,6160.22
44996,3000,1000,117.805556,5790,6116.92
44997,3000,1000,117.683333,5760,6043.46
44998,3000,1000,118.094444,5700,6119.54
44999,3000,1000,117.688889,5730,6013.87
45000,4000,1000,117.633333,5700,5963.59
45001,4000,1000,117.683333,5700,5980.5
45002,4000,1000,118.544444,5520,6073.68
45003,3000,1000,118.844444,5340,5970.67
45004,4000,1000,120.972222,5070,6308.86
45005,3000,1000,122.272222,4830,6382.77
45006,3000,1000,122.2,4800,6322.56
45007,3000,1000,122.294444,4920,6508.19
